datetime,gps_time_str,lat,lon,val_4,su202,temp_C,humidity_pct,pressure_hPa,cpm,o3_ppm,alt_m
2000-01-01 13:33:00,GPS Time :2025-10-5 7:14,25.297854,76.191831,234.4,0.19,30.45,70.65,985.4,72.0,0.1,-3.6080647002512536
2000-01-01 13:33:06,GPS Time :2025-10-5 7:14,25.297853,76.191831,234.4,0.2,30.47,70.69,985.42,24.0,0.2,-3.788436800442819
2000-01-01 13:33:13,GPS Time :2025-10-5 7:14,25.297853,76.191831,234.4,0.2,30.48,70.72,985.36,36.0,0.2,-3.2473116061651615
2000-01-01 13:33:20,GPS Time :2025-10-5 7:14,25.297852,76.191831,234.3,0.19,30.49,70.73,985.43,60.0,0.2,-3.8786217388750033
2000-01-01 13:33:26,GPS Time :2025-10-5 7:15,25.297852,76.191831,234.3,0.2,30.5,70.78,985.37,24.0,0.2,-3.337500991438453
2000-01-01 13:33:33,GPS Time :2025-10-5 7:15,25.297852,76.191831,234.3,0.19,30.52,70.8,985.29,12.0,0.1,-2.6159651552904086
2000-01-01 13:33:39,GPS Time :2025-10-5 7:15,25.297852,76.191832,234.3,0.2,30.53,70.83,985.36,48.0,0.1,-3.2473116061651615
2000-01-01 13:33:46,GPS Time :2025-10-5 7:15,25.297853,76.191832,234.3,0.21,30.55,70.83,985.34,72.0,0.1,-3.0669306120528046
2000-01-01 13:33:53,GPS Time :2025-10-5 7:15,25.297853,76.191832,234.3,0.2,30.57,70.99,985.35,12.0,0.1,-3.157121479717109
2000-01-01 13:33:59,GPS Time :2025-10-5 7:15,25.297853,76.191832,234.2,0.19,30.59,70.76,985.38,24.0,0.2,-3.4276896355266104
2000-01-01 13:34:06,GPS Time :2025-10-5 7:15,25.297853,76.191832,234.2,0.2,30.6,70.87,985.37,24.0,0.1,-3.337500991438453
2000-01-01 13:34:12,GPS Time :2025-10-5 7:15,25.297854,76.191833,234.2,0.2,30.62,70.88,985.33,108.0,0.1,-2.97673900318262
2000-01-01 13:34:19,GPS Time :2025-10-5 7:15,25.297854,76.191833,234.2,0.2,30.64,70.88,985.39,108.0,0.1,-3.5178775384607532
2000-01-01 13:34:26,GPS Time :2025-10-5 7:16,25.297855,76.191833,234.2,0.21,30.65,70.82,985.39,24.0,0.1,-3.5178775384607532
2000-01-01 13:34:32,GPS Time :2025-10-5 7:16,25.297855,76.191834,234.3,0.21,30.69,70.89,985.31,24.0,0.2,-2.7963535617520026
2000-01-01 13:34:39,GPS Time :2025-10-5 7:16,25.297855,76.191834,234.3,0.2,30.7,70.89,985.33,0.0,0.1,-2.97673900318262
2000-01-01 13:34:46,GPS Time :2025-10-5 7:16,25.297855,76.191834,234.4,0.21,30.72,70.89,985.33,36.0,0.1,-2.97673900318262
2000-01-01 13:34:52,GPS Time :2025-10-5 7:16,25.297856,76.191834,234.5,0.2,30.74,70.88,985.35,24.0,0.1,-3.157121479717109
2000-01-01 13:34:59,GPS Time :2025-10-5 7:16,25.297857,76.191834,234.6,0.21,30.76,70.92,985.38,60.0,0.1,-3.4276896355266104
2000-01-01 13:35:05,GPS Time :2025-10-5 7:16,25.297857,76.191833,234.7,0.21,30.8,70.81,985.44,24.0,0.1,-3.9688059362050367
2000-01-01 13:35:12,GPS Time :2025-10-5 7:16,25.297857,76.191833,234.7,0.21,30.81,70.94,985.36,24.0,0.1,-3.2473116061651615
2000-01-01 13:35:19,GPS Time :2025-10-5 7:16,25.297858,76.191833,234.9,0.2,30.84,70.85,985.4,60.0,0.1,-3.6080647002512536
2000-01-01 13:35:25,GPS Time :2025-10-5 7:17,25.29786,76.191833,235.0,0.21,30.86,70.86,985.38,48.0,0.1,-3.4276896355266104
2000-01-01 13:35:32,GPS Time :2025-10-5 7:17,25.29786,76.191833,235.0,0.22,30.88,70.85,985.36,12.0,0.1,-3.2473116061651615
2000-01-01 13:35:38,GPS Time :2025-10-5 7:17,25.29786,76.191833,235.1,0.22,30.91,70.4,985.36,48.0,0.1,-3.2473116061651615
2000-01-01 13:35:45,GPS Time :2025-10-5 7:17,25.29786,76.191832,235.1,0.21,30.94,70.8,985.46,0.0,0.0,-4.149172107662381
2000-01-01 13:35:52,GPS Time :2025-10-5 7:17,25.29786,76.191832,235.2,0.21,30.95,70.49,985.32,12.0,0.0,-2.8865466530858104
2000-01-01 13:35:58,GPS Time :2025-10-5 7:17,25.29786,76.191831,235.2,0.21,30.99,70.74,985.38,12.0,0.0,-3.4276896355266104
2000-01-01 13:36:05,GPS Time :2025-10-5 7:17,25.297861,76.191831,235.3,0.21,31.01,70.56,985.36,24.0,0.0,-3.2473116061651615
2000-01-01 13:36:11,GPS Time :2025-10-5 7:17,25.297861,76.19183,235.4,0.19,31.03,70.71,985.37,24.0,0.0,-3.337500991438453
2000-01-01 13:36:18,GPS Time :2025-10-5 7:17,25.297861,76.19183,235.4,0.19,31.06,70.71,985.37,24.0,0.0,-3.337500991438453
2000-01-01 13:36:25,GPS Time :2025-10-5 7:18,25.297861,76.19183,235.5,0.18,31.08,70.68,985.38,0.0,0.0,-3.4276896355266104
2000-01-01 13:36:31,GPS Time :2025-10-5 7:18,25.297861,76.191831,235.6,0.19,31.11,70.69,985.4,12.0,0.0,-3.6080647002512536
2000-01-01 13:36:38,GPS Time :2025-10-5 7:18,25.297861,76.191831,235.6,0.18,31.13,70.65,985.41,24.0,0.0,-3.6982511209084845
2000-01-01 13:36:44,GPS Time :2025-10-5 7:18,25.297861,76.191831,235.7,0.17,31.16,70.63,985.35,12.0,0.0,-3.157121479717109
2000-01-01 13:36:51,GPS Time :2025-10-5 7:18,25.297862,76.191831,235.7,0.19,31.18,70.61,985.38,24.0,0.0,-3.4276896355266104
2000-01-01 13:36:58,GPS Time :2025-10-5 7:18,25.297861,76.191831,235.7,0.19,31.22,70.33,985.37,48.0,0.0,-3.337500991438453
2000-01-01 13:37:04,GPS Time :2025-10-5 7:18,25.297861,76.191831,235.7,0.17,31.23,70.39,985.36,24.0,0.0,-3.2473116061651615
2000-01-01 13:37:11,GPS Time :2025-10-5 7:18,25.297861,76.191831,235.7,0.19,31.25,70.37,985.31,36.0,0.0,-2.7963535617520026
2000-01-01 13:37:18,GPS Time :2025-10-5 7:18,25.297861,76.19183,235.7,0.2,31.28,70.31,985.36,24.0,0.0,-3.2473116061651615
2000-01-01 13:37:24,GPS Time :2025-10-5 7:19,25.297861,76.19183,235.7,0.2,31.31,70.27,985.36,96.0,0.0,-3.2473116061651615
2000-01-01 13:37:31,GPS Time :2025-10-5 7:19,25.297861,76.19183,235.7,0.2,31.33,70.21,985.36,0.0,0.0,-3.2473116061651615
2000-01-01 13:37:37,GPS Time :2025-10-5 7:19,25.29786,76.19183,235.7,0.19,31.35,70.17,985.32,12.0,0.0,-2.8865466530858104
2000-01-01 13:37:44,GPS Time :2025-10-5 7:19,25.29786,76.19183,235.7,0.17,31.37,70.13,985.29,36.0,0.0,-2.6159651552904086
2000-01-01 13:37:51,GPS Time :2025-10-5 7:19,25.297859,76.191829,235.7,0.2,31.39,69.74,985.3,48.0,0.0,-2.7061597291500776
2000-01-01 13:37:57,GPS Time :2025-10-5 7:19,25.297859,76.19183,235.7,0.19,31.41,70.05,985.34,24.0,0.0,-3.0669306120528046
2000-01-01 13:38:04,GPS Time :2025-10-5 7:19,25.297859,76.191829,235.6,0.17,31.45,69.98,985.29,12.0,0.0,-2.6159651552904086
2000-01-01 13:38:10,GPS Time :2025-10-5 7:19,25.297868,76.191821,236.2,0.2,31.47,69.95,985.22,12.0,0.0,-1.9845823815621935
2000-01-01 13:38:17,GPS Time :2025-10-5 7:19,25.297872,76.191818,236.2,0.2,31.5,69.91,985.27,12.0,0.0,-2.435573783694109
2000-01-01 13:38:24,GPS Time :2025-10-5 7:20,25.297868,76.191819,236.3,0.23,31.52,69.88,985.26,24.0,0.0,-2.345376985947106
2000-01-01 13:38:30,GPS Time :2025-10-5 7:20,25.297866,76.191826,236.3,0.23,31.54,69.78,985.34,24.0,0.0,-3.0669306120528046
2000-01-01 13:38:37,GPS Time :2025-10-5 7:20,25.297866,76.191826,236.3,0.21,31.57,69.54,985.28,108.0,0.0,-2.5257698401418764
2000-01-01 13:38:43,GPS Time :2025-10-5 7:20,25.297873,76.19183,236.2,0.2,31.59,69.53,985.26,24.0,0.0,-2.345376985947106
2000-01-01 13:38:50,GPS Time :2025-10-5 7:20,25.297874,76.191831,236.2,0.22,31.62,69.55,985.29,0.0,0.0,-2.6159651552904086
2000-01-01 13:38:57,GPS Time :2025-10-5 7:20,25.297868,76.19183,236.2,0.23,31.63,69.57,985.25,24.0,0.0,-2.2551794468697484
2000-01-01 13:39:03,GPS Time :2025-10-5 7:20,25.297873,76.191823,236.3,0.19,31.67,69.28,985.31,36.0,0.0,-2.7963535617520026
2000-01-01 13:39:10,GPS Time :2025-10-5 7:20,25.297873,76.191823,236.3,0.19,31.69,69.2,985.27,24.0,0.0,-2.435573783694109
2000-01-01 13:39:17,GPS Time :2025-10-5 7:20,25.297882,76.191828,236.1,0.21,31.71,69.18,985.31,48.0,0.0,-2.7963535617520026
2000-01-01 13:39:23,GPS Time :2025-10-5 7:21,25.29789,76.191832,236.3,0.23,31.74,69.23,985.31,0.0,0.0,-2.7963535617520026
2000-01-01 13:39:30,GPS Time :2025-10-5 7:21,25.29789,76.191832,236.3,0.24,31.76,69.5,985.3,24.0,0.0,-2.7061597291500776
2000-01-01 13:39:36,GPS Time :2025-10-5 7:21,25.297891,76.191832,236.3,0.24,31.78,69.09,985.31,0.0,0.0,-2.7963535617520026
2000-01-01 13:39:43,GPS Time :2025-10-5 7:21,25.297893,76.191832,236.3,0.18,31.79,69.16,985.27,24.0,0.0,-2.435573783694109
2000-01-01 13:39:50,GPS Time :2025-10-5 7:21,25.297892,76.191835,235.8,0.16,31.82,69.14,985.32,24.0,0.0,-2.8865466530858104
2000-01-01 13:39:56,GPS Time :2025-10-5 7:21,25.297893,76.191836,235.7,0.08,31.83,69.09,985.4,0.0,0.0,-3.6080647002512536
2000-01-01 13:40:03,GPS Time :2025-10-5 7:21,25.297893,76.191836,235.7,0.12,31.85,68.99,985.31,24.0,0.0,-2.7963535617520026
2000-01-01 13:40:09,GPS Time :2025-10-5 7:21,25.297889,76.191841,235.8,0.12,31.87,68.81,985.36,24.0,0.0,-3.2473116061651615
2000-01-01 13:40:16,GPS Time :2025-10-5 7:21,25.297888,76.191841,235.8,0.11,31.88,68.97,985.32,0.0,0.0,-2.8865466530858104
2000-01-01 13:40:23,GPS Time :2025-10-5 7:22,25.297888,76.191839,236.2,0.14,31.91,68.98,985.33,24.0,0.0,-2.97673900318262
2000-01-01 13:40:29,GPS Time :2025-10-5 7:22,25.297893,76.191834,235.9,0.19,31.92,68.93,985.28,72.0,0.0,-2.5257698401418764
2000-01-01 13:40:36,GPS Time :2025-10-5 7:22,25.297893,76.191834,235.9,0.12,31.94,69.15,985.31,36.0,0.0,-2.7963535617520026
2000-01-01 13:40:43,GPS Time :2025-10-5 7:22,25.297889,76.191833,236.7,0.23,31.96,68.56,984.84,48.0,0.0,1.4435581028446887
2000-01-01 13:40:49,GPS Time :2025-10-5 7:22,25.297964,76.191902,236.7,0.23,32.0,68.73,982.71,60.0,0.0,20.679040937271466
2000-01-01 13:40:56,GPS Time :2025-10-5 7:22,25.298014,76.192162,259.6,0.22,32.01,68.45,980.06,36.0,0.0,44.657697814261624
2000-01-01 13:41:02,GPS Time :2025-10-5 7:22,25.298135,76.192482,284.7,0.22,32.01,68.16,977.52,12.0,0.0,67.69034407870473
2000-01-01 13:41:09,GPS Time :2025-10-5 7:22,25.298135,76.192482,284.7,0.25,32.03,67.97,974.77,24.0,0.0,92.68196868717821
2000-01-01 13:41:16,GPS Time :2025-10-5 7:22,25.298245,76.193078,332.4,0.23,32.04,67.84,971.89,12.0,0.0,118.9162968817522
2000-01-01 13:41:22,GPS Time :2025-10-5 7:23,25.298402,76.193503,360.4,0.27,32.04,67.57,969.17,12.0,0.0,143.75102951020367
2000-01-01 13:41:29,GPS Time :2025-10-5 7:23,25.298537,76.19373,383.5,0.24,32.05,67.09,966.14,24.0,0.0,171.48273618186363
2000-01-01 13:41:35,GPS Time :2025-10-5 7:23,25.298589,76.193938,411.7,0.23,32.05,67.42,963.67,60.0,0.0,194.14126517182703
2000-01-01 13:41:42,GPS Time :2025-10-5 7:23,25.298563,76.194101,411.7,0.24,32.06,66.64,961.1,12.0,0.0,217.76712215445377
2000-01-01 13:41:49,GPS Time :2025-10-5 7:23,25.298593,76.194376,457.0,0.24,32.08,66.31,958.82,36.0,0.0,238.76989013316654
2000-01-01 13:41:55,GPS Time :2025-10-5 7:23,25.298563,76.195073,499.8,0.24,32.09,66.02,956.46,12.0,0.0,260.5522367249732
2000-01-01 13:42:02,GPS Time :2025-10-5 7:23,25.298563,76.195073,499.8,0.24,32.07,65.54,954.07,12.0,0.0,282.65587886852944
2000-01-01 13:42:08,GPS Time :2025-10-5 7:23,25.298558,76.195309,522.7,0.28,32.06,65.32,951.57,24.0,0.0,305.824876674915
2000-01-01 13:42:15,GPS Time :2025-10-5 7:23,25.298578,76.195558,522.7,0.26,32.08,65.44,949.26,24.0,0.0,327.27688670553255
2000-01-01 13:42:22,GPS Time :2025-10-5 7:24,25.298546,76.195948,566.6,0.28,32.07,64.91,946.63,0.0,0.0,351.7521273610921
2000-01-01 13:42:28,GPS Time :2025-10-5 7:24,25.298455,76.19628,592.1,0.27,32.07,64.95,943.96,36.0,0.0,376.6560066039275
2000-01-01 13:42:35,GPS Time :2025-10-5 7:24,25.298455,76.19628,592.1,0.27,32.07,65.12,940.62,12.0,0.0,407.8896085918896
2000-01-01 13:42:42,GPS Time :2025-10-5 7:24,25.29824,76.197095,647.3,0.27,32.07,65.0,938.23,48.0,0.0,430.2945725549395
2000-01-01 13:42:48,GPS Time :2025-10-5 7:24,25.297876,76.197532,671.3,0.25,32.08,64.37,935.96,0.0,0.0,451.6174361689855
2000-01-01 13:42:55,GPS Time :2025-10-5 7:24,25.297735,76.197966,691.0,0.27,32.07,63.7,933.8,0.0,0.0,471.94595138264447
2000-01-01 13:43:01,GPS Time :2025-10-5 7:24,25.297467,76.198412,712.4,0.22,32.06,63.42,931.66,12.0,0.0,492.1238248736608
2000-01-01 13:43:08,GPS Time :2025-10-5 7:24,25.297467,76.198412,712.4,0.26,32.06,63.43,929.71,24.0,0.0,510.542912529955
2000-01-01 13:43:15,GPS Time :2025-10-5 7:24,25.296809,76.199381,750.8,0.21,32.05,63.42,927.68,0.0,0.0,529.7509204591157
2000-01-01 13:43:21,GPS Time :2025-10-5 7:25,25.296476,76.199933,770.8,0.21,32.03,63.68,925.28,12.0,0.0,552.5038524211923
2000-01-01 13:43:28,GPS Time :2025-10-5 7:25,25.296208,76.200322,790.6,0.22,32.02,62.83,923.21,36.0,0.0,572.1666737971997
2000-01-01 13:43:34,GPS Time :2025-10-5 7:25,25.295975,76.200734,812.4,0.25,32.01,62.74,921.21,0.0,0.0,591.1985087038643
2000-01-01 13:43:41,GPS Time :2025-10-5 7:25,25.295645,76.201083,812.4,0.29,32.0,62.2,919.2,48.0,0.0,610.3592434218485
2000-01-01 13:43:48,GPS Time :2025-10-5 7:25,25.295432,76.201412,850.3,0.3,31.99,62.05,917.1,12.0,0.0,630.4141970034783
2000-01-01 13:43:54,GPS Time :2025-10-5 7:25,25.29523,76.201761,871.3,0.32,31.98,61.92,915.22,36.0,0.0,648.3997274825281
2000-01-01 13:44:01,GPS Time :2025-10-5 7:25,25.29523,76.201761,871.3,0.31,31.98,62.0,913.26,12.0,0.0,667.1824818260939
2000-01-01 13:44:08,GPS Time :2025-10-5 7:25,25.294775,76.202389,907.7,0.31,31.96,61.75,911.25,12.0,0.0,686.4783211464206
2000-01-01 13:44:14,GPS Time :2025-10-5 7:25,25.294579,76.202707,928.7,0.31,31.96,61.8,909.29,36.0,0.0,705.3273834480682
2000-01-01 13:44:21,GPS Time :2025-10-5 7:25,25.294477,76.202981,945.7,0.33,31.94,61.15,907.29,48.0,0.0,724.5950660697924
2000-01-01 13:44:27,GPS Time :2025-10-5 7:26,25.294343,76.203269,966.8,0.28,31.93,61.39,904.84,0.0,0.0,748.2449054361957
2000-01-01 13:44:34,GPS Time :2025-10-5 7:26,25.294343,76.203269,966.8,0.31,31.94,61.18,902.82,0.0,0.0,767.7829901354875
2000-01-01 13:44:41,GPS Time :2025-10-5 7:26,25.294102,76.203853,1008.3,0.32,31.92,60.74,900.77,12.0,0.0,787.6474700536145
2000-01-01 13:44:47,GPS Time :2025-10-5 7:26,25.293974,76.204184,1029.3,0.3,31.9,60.56,898.7,60.0,0.0,807.7429306214136
2000-01-01 13:44:54,GPS Time :2025-10-5 7:26,25.293914,76.204423,1047.8,0.32,31.89,59.82,896.62,36.0,0.0,827.9732599811201
2000-01-01 13:45:00,GPS Time :2025-10-5 7:26,25.293817,76.204614,1068.7,0.29,31.87,60.6,894.5,24.0,0.0,848.6317787726604
2000-01-01 13:45:07,GPS Time :2025-10-5 7:26,25.293722,76.204938,1068.7,0.29,31.87,60.62,892.61,24.0,0.0,867.0824992232496
2000-01-01 13:45:14,GPS Time :2025-10-5 7:26,25.293654,76.2051,1108.8,0.28,31.85,60.65,890.49,24.0,0.0,887.8162285007106
2000-01-01 13:45:20,GPS Time :2025-10-5 7:26,25.293582,76.205294,1129.9,0.24,31.84,60.49,888.57,12.0,0.0,906.6284671985813
2000-01-01 13:45:27,GPS Time :2025-10-5 7:27,25.293547,76.205571,1146.3,0.32,31.83,60.71,886.88,0.0,0.0,923.2144142039127
2000-01-01 13:45:33,GPS Time :2025-10-5 7:27,25.293482,76.205693,1165.3,0.29,31.82,60.18,885.07,24.0,0.0,941.0064696753806
2000-01-01 13:45:40,GPS Time :2025-10-5 7:27,25.293364,76.2059,1165.3,0.28,31.82,61.13,883.12,60.0,0.0,960.2077074262614
2000-01-01 13:45:47,GPS Time :2025-10-5 7:27,25.293376,76.206109,1200.8,0.31,31.81,59.87,881.29,48.0,0.0,978.258584620031
2000-01-01 13:45:53,GPS Time :2025-10-5 7:27,25.293267,76.206264,1220.7,0.33,31.78,60.28,879.49,12.0,0.0,996.0431804495229
2000-01-01 13:46:00,GPS Time :2025-10-5 7:27,25.293267,76.206264,1220.7,0.32,31.75,59.66,877.62,0.0,0.0,1014.5506433458746
2000-01-01 13:46:07,GPS Time :2025-10-5 7:27,25.293232,76.206583,1256.1,0.31,31.74,60.1,875.65,0.0,0.0,1034.0823831341334
2000-01-01 13:46:13,GPS Time :2025-10-5 7:27,25.293222,76.206743,1276.7,0.32,31.74,59.57,873.83,24.0,0.0,1052.158582277275
2000-01-01 13:46:20,GPS Time :2025-10-5 7:27,25.293253,76.206834,1293.5,0.33,31.72,59.98,871.82,24.0,0.0,1072.157319142752
2000-01-01 13:46:26,GPS Time :2025-10-5 7:28,25.293265,76.206952,1314.5,0.31,31.7,59.48,869.9,12.0,0.0,1091.295487175579
2000-01-01 13:46:33,GPS Time :2025-10-5 7:28,25.293265,76.206952,1314.5,0.34,31.69,58.89,868.16,12.0,0.0,1108.6690205160135
2000-01-01 13:46:40,GPS Time :2025-10-5 7:28,25.293217,76.207269,1350.8,0.35,31.67,59.76,866.2,12.0,0.0,1128.2730102430323
2000-01-01 13:46:46,GPS Time :2025-10-5 7:28,25.293293,76.207421,1371.5,0.33,31.66,59.05,864.3,12.0,0.0,1147.31119624012
2000-01-01 13:46:53,GPS Time :2025-10-5 7:28,25.293266,76.207634,1389.1,0.33,31.65,59.47,862.43,24.0,0.0,1166.0819003491856
2000-01-01 13:46:59,GPS Time :2025-10-5 7:28,25.293302,76.207815,1408.6,0.31,31.63,59.1,860.71,12.0,0.0,1183.376054244733
2000-01-01 13:47:06,GPS Time :2025-10-5 7:28,25.29323,76.208016,1408.6,0.3,31.62,59.46,858.88,36.0,0.0,1201.8069845246534
2000-01-01 13:47:13,GPS Time :2025-10-5 7:28,25.293313,76.208182,1443.9,0.28,31.6,58.9,857.1,48.0,0.0,1219.76487166855
2000-01-01 13:47:19,GPS Time :2025-10-5 7:29,25.293369,76.208549,1479.8,0.28,31.59,59.3,855.26,24.0,0.0,1238.3598532385054
2000-01-01 13:47:26,GPS Time :2025-10-5 7:29,25.293369,76.208549,1479.8,0.27,31.58,58.81,853.44,12.0,0.0,1256.7846117659685
2000-01-01 13:47:32,GPS Time :2025-10-5 7:29,25.293353,76.208762,1499.7,0.25,31.55,58.0,851.59,60.0,0.0,1275.5457125094233
2000-01-01 13:47:39,GPS Time :2025-10-5 7:29,25.293419,76.208968,1499.7,0.22,31.53,57.9,849.69,12.0,0.0,1294.8482554645905
2000-01-01 13:47:46,GPS Time :2025-10-5 7:29,25.293393,76.209183,1536.8,0.26,31.53,58.19,847.82,48.0,0.0,1313.880180300577
2000-01-01 13:47:52,GPS Time :2025-10-5 7:29,25.293379,76.209323,1556.4,0.22,31.49,57.58,845.95,36.0,0.0,1332.9461283033324
2000-01-01 13:47:59,GPS Time :2025-10-5 7:29,25.293379,76.209323,1556.4,0.25,31.48,57.2,844.15,0.0,0.0,1351.330641397267
2000-01-01 13:48:06,GPS Time :2025-10-5 7:29,25.29337,76.209678,1594.2,0.22,31.47,58.38,842.41,24.0,0.0,1369.1325372534727
2000-01-01 13:48:12,GPS Time :2025-10-5 7:29,25.293393,76.209884,1612.8,0.25,31.43,57.16,840.38,12.0,0.0,1389.939087917317
2000-01-01 13:48:19,GPS Time :2025-10-5 7:29,25.29338,76.210001,1630.9,0.22,31.43,57.83,838.62,0.0,0.0,1408.0112301459699
2000-01-01 13:48:25,GPS Time :2025-10-5 8:30,25.293478,76.21014,1650.8,0.23,31.4,57.26,836.72,12.0,0.0,1427.5554367985249
2000-01-01 13:48:32,GPS Time :2025-10-5 8:30,25.293478,76.21014,1650.8,0.23,31.39,57.14,834.94,0.0,0.0,1445.897904981726
2000-01-01 13:48:39,GPS Time :2025-10-5 8:30,25.29356,76.210336,1688.8,0.22,31.36,57.35,833.03,12.0,0.0,1465.6152444719164
2000-01-01 13:48:45,GPS Time :2025-10-5 8:30,25.293634,76.210488,1708.9,0.23,31.35,56.62,831.21,36.0,0.0,1484.43758612858
2000-01-01 13:48:52,GPS Time :2025-10-5 8:30,25.293659,76.2106,1726.4,0.22,31.32,57.73,829.19,12.0,0.0,1505.367433342447
2000-01-01 13:48:58,GPS Time :2025-10-5 8:30,25.293714,76.210755,1748.3,0.22,31.3,56.42,827.24,0.0,0.0,1525.6111926348765
2000-01-01 13:49:05,GPS Time :2025-10-5 8:30,25.293856,76.210938,1748.3,0.24,31.28,56.33,825.21,36.0,0.0,1546.726559309579
2000-01-01 13:49:12,GPS Time :2025-10-5 8:30,25.29391,76.211055,1789.5,0.27,31.26,57.08,823.0,0.0,0.0,1569.7621010099817
2000-01-01 13:49:18,GPS Time :2025-10-5 8:31,25.294069,76.211389,1837.6,0.32,31.24,56.44,820.45,36.0,0.0,1596.4038983948292
2000-01-01 13:49:25,GPS Time :2025-10-5 8:31,25.294069,76.211389,1837.6,0.41,31.23,55.73,817.99,0.0,0.0,1622.1690177642856
2000-01-01 13:49:31,GPS Time :2025-10-5 8:31,25.294216,76.211532,1865.5,0.37,31.21,55.56,815.52,12.0,0.0,1648.1020798799857
2000-01-01 13:49:38,GPS Time :2025-10-5 8:31,25.294234,76.211804,1865.5,0.4,31.19,55.11,813.46,48.0,0.0,1669.779152010192
2000-01-01 13:49:45,GPS Time :2025-10-5 8:31,25.294311,76.211869,1912.7,0.37,31.15,54.51,811.54,12.0,0.0,1690.0230857178844
2000-01-01 13:49:51,GPS Time :2025-10-5 8:31,25.294335,76.21214,1933.2,0.4,31.12,55.19,809.34,0.0,0.0,1713.2669958136084
2000-01-01 13:49:58,GPS Time :2025-10-5 8:31,25.294335,76.21214,1933.2,0.41,31.09,54.97,807.17,12.0,0.0,1736.244120123408
2000-01-01 13:50:05,GPS Time :2025-10-5 8:31,25.294378,76.212524,1979.8,0.56,31.05,54.62,804.43,24.0,0.0,1765.3282747634676
2000-01-01 13:50:11,GPS Time :2025-10-5 8:31,25.294468,76.212899,2009.8,0.51,31.07,54.95,801.76,24.0,0.0,1793.7466785941328
2000-01-01 13:50:18,GPS Time :2025-10-5 8:31,25.294473,76.213207,2035.8,0.51,31.04,54.34,799.91,12.0,0.0,1813.4823117732612
2000-01-01 13:50:24,GPS Time :2025-10-5 8:32,25.294444,76.213447,2057.4,0.46,30.99,53.91,798.15,12.0,0.1,1832.2921707930495
2000-01-01 13:50:31,GPS Time :2025-10-5 8:32,25.294514,76.2,2057.4,0.5,30.97,54.61,796.45,60.0,0.1,1850.4927012929109
2000-01-01 13:50:38,GPS Time :2025-10-5 8:32,25.294549,76.214009,2093.8,0.38,30.96,54.3,794.76,0.0,0.1,1868.6173782297071
2000-01-01 13:50:44,GPS Time :2025-10-5 8:32,25.294583,76.214314,2112.0,0.43,30.93,54.61,793.27,0.0,0.1,1884.6230292636985
2000-01-01 13:50:51,GPS Time :2025-10-5 8:32,25.294614,76.214565,2127.3,0.43,30.9,54.1,791.72,24.0,0.1,1901.2990589313667
2000-01-01 13:50:57,GPS Time :2025-10-5 8:32,25.294627,76.214762,2144.8,0.43,30.87,54.55,789.97,12.0,0.1,1920.1586388193898
2000-01-01 13:51:04,GPS Time :2025-10-5 8:32,25.294653,76.215062,2144.8,0.52,30.85,53.73,788.37,48.0,0.1,1937.4313127736916
2000-01-01 13:51:11,GPS Time :2025-10-5 8:32,25.294656,76.215233,2180.3,0.59,30.82,54.04,786.58,12.0,0.1,1956.7887926037376
2000-01-01 13:51:17,GPS Time :2025-10-5 8:32,25.294602,76.215506,2200.9,0.51,30.79,53.7,785.01,24.0,0.1,1973.7965278073768
2000-01-01 13:51:24,GPS Time :2025-10-5 8:33,25.294636,76.21575,2217.0,0.45,30.78,54.26,783.24,36.0,0.1,1993.0039167705233
2000-01-01 13:51:30,GPS Time :2025-10-5 8:33,25.294571,76.215995,2236.8,0.5,30.74,53.88,781.54,36.0,0.1,2011.4848113629814
2000-01-01 13:51:37,GPS Time :2025-10-5 8:33,25.294582,76.216179,2236.8,0.5,30.72,54.17,779.82,36.0,0.1,2030.2162873519749
2000-01-01 13:51:44,GPS Time :2025-10-5 8:33,25.294436,76.216377,2272.7,0.49,30.7,53.94,778.04,0.0,0.1,2049.6364468557185
2000-01-01 13:51:50,GPS Time :2025-10-5 8:33,25.294338,76.216842,2310.9,0.6,30.67,53.64,776.25,24.0,0.1,2069.2020240479105
2000-01-01 13:51:57,GPS Time :2025-10-5 8:33,25.294338,76.216842,2310.9,0.53,30.64,54.29,774.6,24.0,0.1,2087.2697199404815
2000-01-01 13:52:03,GPS Time :2025-10-5 8:33,25.294297,76.217165,2330.1,0.64,30.62,53.15,773.02,0.0,0.1,2104.600141505548
2000-01-01 13:52:10,GPS Time :2025-10-5 8:33,25.294183,76.217355,2330.1,0.55,30.61,53.86,771.25,36.0,0.1,2124.0486999336504
2000-01-01 13:52:17,GPS Time :2025-10-5 8:33,25.294105,76.217706,2366.7,0.75,30.57,53.7,769.55,12.0,0.1,2142.7621638816554
2000-01-01 13:52:23,GPS Time :2025-10-5 8:34,25.294017,76.21798,2386.4,0.6,30.54,52.78,767.91,36.0,0.1,2160.846904037191
2000-01-01 13:52:30,GPS Time :2025-10-5 8:34,25.294017,76.21798,2386.4,0.53,30.52,53.44,765.89,12.0,0.1,2183.1650468397806
2000-01-01 13:52:37,GPS Time :2025-10-5 8:34,25.293797,76.218647,2426.5,0.66,30.5,53.52,763.56,12.0,0.1,2208.967528945556
2000-01-01 13:52:43,GPS Time :2025-10-5 8:34,25.293593,76.218901,2453.4,0.53,30.47,51.89,761.36,24.0,0.1,2233.388976020695
